customer_id,recency,frequency,monetary,segment,churn_risk
13750,96,4,937.73,Profesional,0.053
13751,148,6,1495.6100000000001,Profesional,0.238
13752,8,4,511.93,Particular,0.62
13753,228,3,728.33,Profesional,0.599
13755,614,3,934.9200000000001,Particular,0.251
13756,494,3,738.72,Profesional,0.445
13757,522,2,913.27,Particular,0.144
13758,462,2,138.38,Particular,0.662
13759,53,6,1595.74,Particular,0.869
13760,1076,3,624.16,Particular,0.464
13761,194,3,1063.03,Particular,0.213
13762,729,4,892.59,Particular,0.828
13764,1027,1,163.32,Particular,0.594
13765,128,3,636.71,Particular,0.075
13766,276,5,1819.38,Profesional,0.718
13767,362,4,919.94,Profesional,0.461
13768,136,9,1936.67,Profesional,0.423
13769,635,3,511.76,Particular,0.935
13770,694,3,869.9300000000001,Profesional,0.491
13771,227,5,1369.73,Particular,0.017
13772,840,2,719.1700000000001,Particular,0.96
13773,115,5,1447.47,Particular,0.012
13774,275,5,1060.56,Particular,0.536
13775,50,4,946.1800000000001,Profesional,0.634
13776,35,6,1320.4099999999999,Particular,0.894
13777,191,5,1054.44,Particular,0.679
13778,85,10,2355.9,Profesional,0.811
13779,221,4,469.17,Particular,0.77
13780,326,6,2160.3,Profesional,0.214
13781,367,7,1405.17,Profesional,0.7
13782,206,6,1657.5,Particular,0.638
13783,646,3,467.08000000000004,Particular,0.244
13784,329,5,1844.2,Particular,0.128
13785,941,2,259.4,Particular,0.752
13786,1164,2,503.09000000000003,Particular,0.971
13787,517,3,876.28,Particular,0.738
13788,866,1,249.88,Profesional,0.749
13789,70,1,237.76,Profesional,0.167
13790,785,1,287.28,Profesional,0.247
13791,324,10,2995.21,Particular,0.586
13792,81,3,760.76,Particular,0.031
13793,461,3,708.25,Particular,0.668
13794,386,2,845.77,Particular,0.145
13795,133,5,1324.05,Profesional,0.413
13796,1053,1,47.29,Profesional,0.32
13797,111,7,895.04,Particular,0.106
13798,313,5,410.09999999999997,Profesional,0.579
13799,280,2,406.05,Particular,0.361
13800,231,7,2216.93,Particular,0.044
13801,34,3,915.3699999999999,Particular,0.444
13802,47,8,2148.55,Particular,0.59
13803,175,7,1296.65,Profesional,0.13
13804,503,5,1486.1399999999999,Profesional,0.585
13805,86,6,1424.8700000000001,Particular,0.302
13806,1457,1,196.15,Particular,0.26
13807,232,4,1871.1100000000001,Particular,0.795
13808,329,3,1021.76,Profesional,0.468
13809,87,5,722.06,Empresa,0.378
13810,83,10,2363.68,Profesional,0.813
13811,801,1,52.06,Profesional,0.91
13812,596,3,734.1800000000001,Particular,0.315
13813,93,5,1155.83,Particular,0.05
13814,62,5,1398.3600000000001,Particular,0.541
13815,155,2,932.38,Particular,0.715
13816,111,5,779.87,Profesional,0.588
13817,62,6,1405.62,Profesional,0.688
13818,81,7,1672.19,Particular,0.647
13819,78,7,2251.19,Particular,0.956
13820,568,3,1083.75,Particular,0.866
13821,643,4,1099.07,Particular,0.132
13822,10,4,870.56,Particular,0.453
13823,382,1,273.31,Particular,0.455
13824,624,4,1228.8999999999999,Profesional,0.456
13825,617,2,575.39,Particular,0.931
13827,700,3,661.04,Particular,0.614
13828,286,4,451.73,Empresa,0.896
13829,226,7,1649.3899999999999,Profesional,0.051
13830,4,3,1056.02,Particular,0.879
13831,30,5,1443.97,Empresa,0.765
13832,186,3,615.43,Particular,0.208
13833,561,2,229.87,Particular,0.326
13834,314,6,1033.29,Particular,0.311
13835,82,2,742.55,Particular,0.221
13836,226,6,2307.05,Particular,0.639
13837,363,4,947.47,Profesional,0.983
13838,7,6,2170.31,Profesional,0.167
13839,340,5,1627.48,Particular,0.232
13840,523,3,751.05,Particular,0.29
13841,131,4,730.8199999999999,Particular,0.938
13842,533,2,507.05999999999995,Particular,0.626
13843,80,9,3073.86,Particular,0.213
13844,423,6,2609.98,Particular,0.804
13845,74,2,745.2,Profesional,0.923
13846,6,8,2176.06,Profesional,0.403
13847,4,6,1880.32,Particular,0.173
13848,17,8,1729.54,Particular,0.31
13849,784,4,597.78,Particular,0.217
13850,273,5,1855.5900000000001,Particular,0.201
13851,514,3,871.54,Particular,0.171
13853,1042,4,1395.06,Particular,0.086
13854,27,3,437.96,Profesional,0.413
13856,649,2,957.0699999999999,Profesional,0.293
13857,425,5,1717.01,Particular,0.707
13858,20,7,1194.76,Profesional,0.203
13859,1218,1,49.35,Particular,0.999
13860,119,6,1847.44,Particular,0.048
13861,287,2,434.0,Particular,0.136
13862,116,6,1973.1599999999999,Particular,0.787
13863,45,3,1034.25,Particular,0.976
13864,43,8,2332.42,Empresa,0.954
13865,161,4,828.81,Profesional,0.798
13866,828,2,630.33,Particular,0.973
13867,355,4,1335.2,Particular,0.841
13868,695,3,713.25,Particular,0.058
13869,39,2,445.84,Profesional,0.846
13870,263,1,359.46,Profesional,0.484
13871,589,4,1673.48,Particular,0.457
13872,790,2,588.44,Particular,0.003
13873,46,2,539.99,Profesional,0.62
13874,901,1,52.79,Particular,0.672
13875,180,5,2016.16,Particular,0.791
13877,648,2,746.63,Profesional,0.128
13878,1349,1,104.1,Particular,0.44
13879,26,4,691.8,Empresa,0.362
13880,715,1,277.08,Particular,0.753
13881,525,1,417.79,Particular,0.229
13882,163,2,508.89000000000004,Particular,0.138
13883,143,3,755.2,Profesional,0.44
13884,212,5,1569.99,Particular,0.628
13885,551,3,1135.77,Particular,0.281
13886,77,11,3860.46,Particular,0.114
13887,362,6,1861.71,Particular,0.439
13888,74,5,1406.87,Profesional,0.962
13889,770,3,691.87,Particular,0.967
13890,145,6,1918.31,Profesional,0.709
13891,102,5,806.9,Profesional,0.777
13892,252,4,433.9,Particular,0.204
13893,394,4,1105.66,Profesional,0.375
13894,164,3,772.5,Particular,0.605
13895,59,6,1310.15,Particular,0.75
13896,189,2,497.53,Particular,0.167
13897,68,2,712.52,Profesional,0.458
13898,359,6,2275.98,Particular,0.163
13899,694,2,250.5,Particular,0.633
13900,523,4,978.94,Profesional,0.772
13901,550,6,2207.13,Profesional,0.833
13902,8,2,752.06,Particular,0.732
13903,235,3,990.25,Particular,0.159
13904,158,5,1784.7,Particular,0.828
13905,975,2,637.8499999999999,Particular,0.334
13906,184,6,2111.2799999999997,Particular,0.836
13907,61,3,794.0899999999999,Particular,0.251
13908,24,2,415.61,Particular,0.476
13909,551,4,1221.85,Profesional,0.577
13910,670,1,384.98,Particular,0.035
13911,29,7,1872.5900000000001,Particular,0.904
13912,473,4,1179.02,Particular,0.512
13913,82,2,591.52,Particular,0.192
13914,49,4,1317.55,Particular,0.161
13915,855,1,48.4,Particular,0.687
13916,976,4,648.01,Particular,0.082
13917,536,2,583.91,Particular,0.44
13918,728,4,1253.27,Particular,0.54
13919,304,4,1506.27,Particular,0.233
13920,320,4,1092.1699999999998,Particular,0.129
13921,147,4,1010.0899999999999,Particular,0.491
13922,50,3,802.04,Particular,0.34
13923,30,2,485.01,Particular,0.14
13924,351,4,1049.29,Empresa,0.21
13925,58,3,870.84,Particular,0.471
13926,62,6,1625.41,Profesional,0.133
13927,159,7,2386.27,Profesional,0.936
13928,61,8,2760.61,Profesional,0.775
13929,416,3,1136.33,Particular,0.326
13930,83,4,808.25,Profesional,0.258
13931,134,3,703.55,Profesional,0.874
13932,59,5,1368.63,Particular,0.427
13933,171,4,1402.27,Particular,0.863
13934,362,3,1142.2,Empresa,0.742
13935,667,6,1512.79,Particular,0.092
13936,683,4,476.76,Particular,0.814
13937,399,5,1381.58,Profesional,0.54
13938,326,3,1454.5700000000002,Particular,0.678
13939,181,10,2224.4300000000003,Particular,0.219
13940,1128,1,139.21,Particular,0.0
13941,85,6,1046.1,Particular,0.334
13942,264,4,1602.88,Profesional,0.191
13943,317,3,700.91,Particular,0.435
13944,311,4,1464.6599999999999,Profesional,0.091
13945,1284,1,406.53,Particular,0.895
13946,102,6,1528.5,Particular,0.119
13947,216,5,1750.5,Particular,0.764
13948,122,7,2566.2200000000003,Particular,0.939
13949,877,1,51.05,Profesional,0.148
13950,175,4,1533.46,Particular,0.346
13951,298,3,805.0799999999999,Profesional,0.731
13952,323,4,1410.45,Particular,0.714
13953,166,5,1382.02,Particular,0.037
13954,441,4,1430.22,Particular,0.071
13955,115,7,1794.0700000000002,Profesional,0.12
13956,323,4,780.14,Particular,0.568
13957,638,3,591.58,Particular,0.055
13958,81,4,1018.35,Particular,0.588
13959,271,5,783.83,Particular,0.342
13960,617,1,96.83,Particular,0.669
13961,329,6,1799.72,Particular,0.782
13962,420,3,935.9000000000001,Profesional,0.791
13963,214,4,781.3100000000001,Particular,0.038
13964,329,6,1238.68,Particular,0.947
13965,140,5,1351.45,Particular,0.587
13967,496,3,909.27,Particular,0.615
13968,122,6,1105.79,Profesional,0.484
13969,1380,2,584.98,Profesional,0.73
13970,491,2,497.93,Particular,0.219
13971,53,6,1337.78,Particular,0.103
13972,40,8,1953.98,Profesional,0.09
13973,541,2,371.56000000000006,Profesional,0.849
13974,264,5,1710.66,Particular,0.912
13975,32,6,2122.24,Particular,0.814
13976,428,1,271.53,Profesional,0.904
13977,4,6,1659.7,Particular,0.985
13978,345,7,2498.27,Particular,0.526
13979,213,8,2908.4,Profesional,0.154
13980,424,3,1262.22,Profesional,0.608
13981,325,4,750.13,Particular,0.354
13982,42,5,1285.47,Particular,0.346
13983,279,4,615.89,Particular,0.728
13984,70,4,1107.42,Profesional,0.091
13985,392,4,670.71,Empresa,0.038
13986,345,3,564.7,Profesional,0.695
13987,32,4,1045.1499999999999,Particular,0.261
13988,66,4,782.15,Particular,0.386
13989,1277,1,488.24,Particular,0.308
13990,1308,1,346.74,Particular,0.615
13991,144,3,824.1,Particular,0.155
13992,314,3,938.27,Particular,0.721
13993,278,4,1154.52,Particular,0.925
13994,168,6,1892.75,Profesional,0.836
13995,133,4,844.87,Particular,0.907
13996,246,4,1085.2,Profesional,0.937
13997,15,3,943.53,Particular,0.372
13998,361,5,1309.1,Profesional,0.796
13999,797,4,778.12,Particular,0.495
14000,31,3,720.55,Particular,0.27
14001,32,7,2793.62,Particular,0.747
14002,102,4,1473.42,Particular,0.244
14003,262,3,931.91,Particular,0.11
14004,27,4,1296.46,Profesional,0.705
14005,525,2,395.12,Particular,0.288
14006,141,6,2289.0,Particular,0.306
14007,136,3,972.1,Particular,0.881
14008,74,3,714.6300000000001,Particular,0.136
14009,35,8,2448.3,Profesional,0.765
14010,137,7,2142.9,Particular,0.386
14011,78,4,736.1200000000001,Particular,0.893
14012,413,5,1477.72,Profesional,0.44
14013,467,2,889.72,Particular,0.409
14014,529,8,2393.95,Profesional,0.43
14015,229,3,742.74,Particular,0.838
14016,75,7,2573.18,Particular,0.011
14017,145,6,1713.21,Particular,0.705
14018,374,3,665.6400000000001,Particular,0.205
14019,11,6,1609.28,Profesional,0.882
14020,123,4,1221.42,Particular,0.376
14021,135,5,1761.12,Particular,0.339
14022,500,5,1396.25,Particular,0.713
14023,8,7,2736.95,Particular,0.722
14024,333,5,1903.79,Profesional,0.634
14025,50,2,672.0799999999999,Particular,0.33
14026,454,5,1171.83,Profesional,0.61
14027,242,4,1126.3899999999999,Empresa,0.054
14028,56,2,99.81,Particular,0.955
14029,21,6,923.2800000000001,Profesional,0.453
14030,64,3,877.94,Particular,0.304
14031,412,3,701.32,Particular,0.861
14032,391,4,1748.26,Particular,0.324
14033,1092,2,468.89,Particular,0.997
14034,579,4,1156.88,Empresa,0.691
14035,689,2,479.86,Particular,0.65
14036,82,7,1465.62,Particular,0.152
14037,343,4,703.44,Particular,0.61
14038,27,8,2259.73,Particular,0.155
14039,57,3,922.31,Particular,0.784
14040,278,3,869.25,Profesional,0.138
14041,50,2,728.64,Particular,0.359
14042,197,4,1812.31,Profesional,0.477
14043,346,2,970.73,Profesional,0.805
14044,541,2,342.08,Particular,0.633
14045,205,3,841.92,Particular,0.748
14046,226,10,2617.36,Particular,0.244
14047,677,3,856.52,Profesional,0.237
14048,117,4,749.39,Particular,0.381
14049,1206,2,464.97,Particular,0.019
14050,69,6,2173.57,Particular,0.831
14051,161,6,973.97,Particular,0.37
14052,1327,2,391.54999999999995,Particular,0.068
14053,390,5,1355.06,Particular,0.872
14054,359,8,1869.2,Particular,0.968
14055,42,4,1215.19,Particular,0.647
14056,150,7,1490.8899999999999,Particular,0.357
14057,215,4,1106.82,Particular,0.414
14058,75,4,1319.19,Profesional,0.256
14059,673,2,908.88,Particular,0.711
14060,1408,2,305.79,Particular,0.356
14061,618,2,561.94,Particular,0.032
14062,87,8,1893.37,Particular,0.046
14063,300,5,1805.97,Particular,0.615
14064,54,7,2081.06,Particular,0.29
14065,515,3,1048.47,Profesional,0.169
14066,160,7,1738.0900000000001,Particular,0.552
14067,541,2,576.47,Particular,0.278
14068,87,8,2517.7200000000003,Profesional,0.073
14069,256,6,1549.09,Particular,0.194
14070,1177,1,143.84,Particular,0.778
14071,568,3,561.47,Particular,0.852
14072,348,3,849.99,Profesional,0.872
14073,48,7,1769.81,Particular,0.535
14074,74,5,1825.55,Particular,0.951
14075,1004,2,888.2,Particular,0.152
14076,332,5,1364.06,Profesional,0.678
14077,131,2,630.1099999999999,Profesional,0.704
14078,496,3,1012.53,Particular,0.053
14079,372,2,448.65999999999997,Particular,0.282
14080,1235,2,657.54,Particular,0.949
14081,387,4,1239.58,Particular,0.759
14082,10,4,1389.4099999999999,Profesional,0.055
14083,10,7,2365.99,Particular,0.541
14084,249,5,1733.4499999999998,Particular,0.649
14085,391,4,1019.48,Particular,0.973
14086,330,2,673.01,Particular,0.716
14087,574,3,791.49,Particular,0.639
14088,23,4,1241.16,Empresa,0.909
14089,10,9,2645.95,Particular,0.661
14090,9,4,1057.74,Particular,0.932
14091,203,5,1040.83,Particular,0.493
14092,957,2,461.73,Particular,0.719
14093,486,5,1329.77,Particular,0.632
14094,719,2,665.0799999999999,Particular,0.553
14095,329,6,2071.75,Particular,0.324
14096,21,7,1733.17,Particular,0.904
14097,481,5,1460.38,Particular,0.27
14098,55,8,1869.74,Particular,0.159
14099,237,4,1724.37,Profesional,0.712
14100,158,9,2616.01,Particular,0.547
14101,103,7,1831.6,Profesional,0.263
14102,373,2,390.11,Particular,0.87
14103,397,4,645.9,Particular,0.286
14104,345,4,1241.1,Empresa,0.064
14105,134,8,1856.88,Particular,0.015
14106,375,4,934.6899999999999,Particular,0.923
14107,453,6,2381.17,Particular,0.402
14108,315,4,1303.54,Profesional,0.213
14109,269,6,1980.7,Particular,0.567
14110,573,1,343.97,Particular,0.488
14111,1270,3,918.3000000000001,Particular,1.0
14112,64,3,914.55,Profesional,0.889
14113,1077,2,295.70000000000005,Particular,0.271
14114,338,2,774.8,Particular,0.698
14115,84,3,443.01,Particular,0.387
14116,551,2,448.5,Profesional,0.364
14117,54,5,1587.37,Particular,0.367
14118,2,2,668.3,Particular,0.639
14119,617,3,483.58,Profesional,0.538
14120,90,3,255.68,Particular,0.755
14121,389,4,1476.3,Particular,0.153
14122,367,6,2269.08,Empresa,0.425
14123,502,3,872.5799999999999,Profesional,0.86
14125,296,4,992.44,Particular,0.623
14126,282,3,618.35,Particular,0.786
14127,249,4,658.63,Profesional,0.384
14128,101,3,864.41,Empresa,0.884
14129,663,4,1041.24,Particular,0.736
14130,111,9,2188.23,Particular,0.606
14131,892,2,429.0,Profesional,0.198
14132,598,2,340.85,Particular,0.67
14133,281,6,1868.04,Particular,0.834
14134,84,4,866.26,Particular,0.73
14135,87,6,1831.22,Particular,0.575
14136,9,7,1492.08,Profesional,0.715
14137,329,3,1211.34,Profesional,0.977
14138,306,5,1959.25,Particular,0.011
14139,1218,1,260.07,Particular,0.664
14140,68,7,2333.77,Particular,0.793
14141,500,3,1547.01,Profesional,0.639
14142,422,5,2066.74,Particular,0.273
14143,244,2,479.15000000000003,Particular,0.823
14144,1377,1,364.93,Particular,0.913
14145,220,5,2028.8600000000001,Particular,0.684
14146,307,3,431.76,Particular,0.511
14147,291,5,1096.65,Empresa,0.366
14148,113,7,1763.4099999999999,Particular,0.33
14149,1182,1,45.54,Particular,0.723
14150,105,2,419.5,Particular,0.607
14151,18,3,648.22,Particular,0.157
14152,1180,1,108.7,Particular,0.141
14153,4,5,1200.43,Particular,0.071
14154,187,5,928.4399999999999,Profesional,0.684
14155,59,4,859.78,Particular,0.314
14156,598,3,997.3,Particular,0.02
14157,72,2,624.8100000000001,Particular,0.338
14158,685,3,1166.75,Profesional,0.832
14159,58,8,2036.48,Particular,0.248
14160,670,3,882.71,Profesional,0.634
14161,66,5,1567.81,Particular,0.44
14162,859,2,373.09000000000003,Particular,0.549
14163,30,5,1327.77,Particular,0.596
14164,933,3,375.92,Empresa,0.455
14165,111,5,1308.6599999999999,Particular,0.058
14166,167,5,1962.62,Particular,0.568
14167,46,4,1106.65,Particular,0.398
14168,105,3,971.03,Particular,0.2
14170,1087,1,289.29,Particular,0.736
14171,895,1,364.19,Particular,0.284
14172,232,4,1076.88,Particular,0.539
14173,75,6,1412.5,Particular,0.963
14174,179,4,1702.65,Particular,0.245
14175,499,3,602.27,Particular,0.947
14176,225,3,1214.78,Particular,0.683
14177,127,4,1416.32,Particular,0.541
14178,154,6,1431.12,Particular,0.983
14179,46,3,518.12,Particular,0.334
14180,49,6,1165.63,Particular,0.278
14181,268,3,807.97,Particular,0.34
14182,11,7,1517.76,Particular,0.751
14183,755,4,1394.19,Particular,0.337
14184,53,4,1515.99,Particular,0.103
14185,336,4,1006.72,Particular,0.644
14186,16,7,1802.3400000000001,Particular,0.223
14188,45,9,2453.5499999999997,Particular,0.199
14189,82,11,2457.89,Profesional,0.819
14190,24,7,2016.23,Particular,0.94
14191,65,2,344.07,Empresa,0.662
14192,408,5,930.0,Particular,0.31
14193,244,4,1230.9,Profesional,0.436
14194,653,1,450.56,Particular,0.195
14195,368,4,1221.48,Profesional,0.881
14196,614,4,1118.0700000000002,Particular,0.666
14197,110,2,561.04,Particular,0.084
14198,636,5,1562.3600000000001,Particular,0.367
14199,271,2,884.22,Empresa,0.538
14200,196,5,1511.66,Empresa,0.797
14201,801,3,636.9100000000001,Particular,0.921
14202,622,5,600.02,Particular,0.133
14203,727,4,1276.7,Particular,0.835
14204,178,3,1057.16,Particular,0.066
14205,95,4,1269.45,Particular,0.24
14206,120,7,1437.06,Empresa,0.021
14207,745,4,1430.38,Particular,0.064
14208,396,3,1123.01,Particular,0.032
14209,260,3,768.29,Particular,0.146
14210,318,4,1428.27,Particular,0.877
14211,1091,3,448.95,Particular,0.284
14212,760,2,850.8,Particular,0.48
14213,605,4,785.3000000000001,Particular,0.487
14214,315,5,1529.43,Particular,0.995
14215,718,4,1043.66,Particular,0.365
14216,107,3,652.69,Particular,0.265
14217,266,3,746.88,Profesional,0.963
14218,535,3,601.06,Particular,0.593
14219,101,5,1644.77,Profesional,0.289
14220,19,3,1085.3,Particular,0.287
14221,150,4,917.3000000000001,Particular,0.086
14222,255,5,1788.6799999999998,Particular,0.557
14223,445,5,1700.36,Particular,0.724
14224,494,4,846.9200000000001,Profesional,0.475
14225,949,3,510.78000000000003,Particular,0.884
14226,70,6,1702.9,Particular,0.484
14227,285,4,1206.28,Particular,0.346
14228,461,4,1292.75,Particular,0.251
14229,263,4,1346.5,Particular,0.243
14230,679,1,148.08,Particular,0.317
14231,202,2,911.05,Particular,0.992
14232,55,4,1099.4,Particular,0.361
